Asset,Defect,Date,Offensive,Site,Size,Long,Lat
113174,B-Graffiti,2014-01-08,Yes,Drummond Street South,Minor,143.8450110697,-37.5735788746
113177,B-Graffiti,2014-01-08,No,Drummond Street South,No,143.8456113746,-37.5695938365
113177,B-Graffiti,2014-01-08,No,Drummond Street South,Major,143.8456113746,-37.5695938365
113177,B-Graffiti,2014-01-08,No,Drummond Street South,Minor,143.8456113746,-37.5695938365
113177,B-Graffiti,2014-01-08,Yes,Drummond Street South,No,143.8456113746,-37.5695938365
113177,B-Graffiti,2014-01-08,Yes,Drummond Street South,Major,143.8456113746,-37.5695938365
113177,B-Graffiti,2014-01-08,Yes,Drummond Street South,Minor,143.8456113746,-37.5695938365
113178,B-Graffiti,2014-01-08,No,Drummond Street South,No,143.8465119674,-37.5652497715
113178,B-Graffiti,2014-01-08,No,Drummond Street South,Major,143.8465119674,-37.5652497715
113178,B-Graffiti,2014-01-08,No,Drummond Street South,Minor,143.8465119674,-37.5652497715
113178,B-Graffiti,2014-01-08,Yes,Drummond Street South,No,143.8465119674,-37.5652497715
113178,B-Graffiti,2014-01-08,Yes,Drummond Street South,Major,143.8465119674,-37.5652497715
113178,B-Graffiti,2014-01-08,Yes,Drummond Street South,Minor,143.8465119674,-37.5652497715
113176,B-Graffiti,2014-04-01,No,Drummond Street South,No,143.8464512332,-37.5667998138
113176,B-Graffiti,2014-04-01,No,Drummond Street South,Major,143.8464512332,-37.5667998138
113176,B-Graffiti,2014-04-01,No,Drummond Street South,Minor,143.8464512332,-37.5667998138
113176,B-Graffiti,2014-04-01,Yes,Drummond Street South,No,143.8464512332,-37.5667998138
113176,B-Graffiti,2014-04-01,Yes,Drummond Street South,Major,143.8464512332,-37.5667998138
113176,B-Graffiti,2014-04-01,Yes,Drummond Street South,Minor,143.8464512332,-37.5667998138
113178,B-Graffiti,2014-04-08,No,Drummond Street South,No,143.8464338266,-37.5652369696
113178,B-Graffiti,2014-04-08,No,Drummond Street South,Major,143.8464338266,-37.5652369696
113178,B-Graffiti,2014-04-08,No,Drummond Street South,Minor,143.8464338266,-37.5652369696
113178,B-Graffiti,2014-04-08,Yes,Drummond Street South,No,143.8464338266,-37.5652369696
113178,B-Graffiti,2014-04-08,Yes,Drummond Street South,Major,143.8464338266,-37.5652369696
113178,B-Graffiti,2014-04-08,Yes,Drummond Street South,Minor,143.8464338266,-37.5652369696
113178,B-Graffiti,2014-04-08,No,Drummond Street South,No,143.8464934614,-37.5652631934
113178,B-Graffiti,2014-04-08,No,Drummond Street South,Major,143.8464934614,-37.5652631934
113178,B-Graffiti,2014-04-08,No,Drummond Street South,Minor,143.8464934614,-37.5652631934
113178,B-Graffiti,2014-04-08,Yes,Drummond Street South,No,143.8464934614,-37.5652631934
113178,B-Graffiti,2014-04-08,Yes,Drummond Street South,Major,143.8464934614,-37.5652631934
113178,B-Graffiti,2014-04-08,Yes,Drummond Street South,Minor,143.8464934614,-37.5652631934
113174,B-Graffiti,2014-05-06,No,Drummond Street South,No,143.8450339617,-37.5736181496
113174,B-Graffiti,2014-05-06,No,Drummond Street South,Major,143.8450339617,-37.5736181496
113174,B-Graffiti,2014-05-06,No,Drummond Street South,Minor,143.8450339617,-37.5736181496
113174,B-Graffiti,2014-05-06,Yes,Drummond Street South,No,143.8450339617,-37.5736181496
113174,B-Graffiti,2014-05-06,Yes,Drummond Street South,Major,143.8450339617,-37.5736181496
113174,B-Graffiti,2014-05-06,Yes,Drummond Street South,Minor,143.8450339617,-37.5736181496
113175,B-Graffiti,2014-04-22,No,Drummond Street South,No,143.8453848206,-37.5715018176
113175,B-Graffiti,2014-04-22,No,Drummond Street South,Major,143.8453848206,-37.5715018176
113175,B-Graffiti,2014-04-22,No,Drummond Street South,Minor,143.8453848206,-37.5715018176
113175,B-Graffiti,2014-04-22,Yes,Drummond Street South,No,143.8453848206,-37.5715018176
113175,B-Graffiti,2014-04-22,Yes,Drummond Street South,Major,143.8453848206,-37.5715018176
113175,B-Graffiti,2014-04-22,Yes,Drummond Street South,Minor,143.8453848206,-37.5715018176
113178,B-Graffiti,2013-12-17,No,Drummond Street South,No,143.8465802664,-37.5653043501
113178,B-Graffiti,2013-12-17,No,Drummond Street South,Major,143.8465802664,-37.5653043501
113178,B-Graffiti,2013-12-17,No,Drummond Street South,Minor,143.8465802664,-37.5653043501
113178,B-Graffiti,2013-12-17,Yes,Drummond Street South,No,143.8465802664,-37.5653043501
113178,B-Graffiti,2013-12-17,Yes,Drummond Street South,Major,143.8465802664,-37.5653043501
113178,B-Graffiti,2013-12-17,Yes,Drummond Street South,Minor,143.8465802664,-37.5653043501
113177,B-Graffiti,2013-08-09,No,Drummond Street South,No,143.8457048488,-37.569393797
113177,B-Graffiti,2013-08-09,No,Drummond Street South,Major,143.8457048488,-37.569393797
113177,B-Graffiti,2013-08-09,No,Drummond Street South,Minor,143.8457048488,-37.569393797
113177,B-Graffiti,2013-08-09,Yes,Drummond Street South,No,143.8457048488,-37.569393797
113177,B-Graffiti,2013-08-09,Yes,Drummond Street South,Major,143.8457048488,-37.569393797
113177,B-Graffiti,2013-08-09,Yes,Drummond Street South,Minor,143.8457048488,-37.569393797
113177,B-Graffiti,2014-11-11,No,Drummond Street South,No,143.8457268742,-37.5696481779
113177,B-Graffiti,2014-11-11,No,Drummond Street South,Major,143.8457268742,-37.5696481779
113177,B-Graffiti,2014-11-11,No,Drummond Street South,Minor,143.8457268742,-37.5696481779
113177,B-Graffiti,2014-11-11,Yes,Drummond Street South,No,143.8457268742,-37.5696481779
113177,B-Graffiti,2014-11-11,Yes,Drummond Street South,Major,143.8457268742,-37.5696481779
113177,B-Graffiti,2014-11-11,Yes,Drummond Street South,Minor,143.8457268742,-37.5696481779
107523,B-Graffiti,2015-02-24,No,Drummond Street South,No,143.8460693921,-37.5689724028
107523,B-Graffiti,2015-02-24,No,Drummond Street South,Major,143.8460693921,-37.5689724028
107523,B-Graffiti,2015-02-24,No,Drummond Street South,Minor,143.8460693921,-37.5689724028
107523,B-Graffiti,2015-02-24,Yes,Drummond Street South,No,143.8460693921,-37.5689724028
107523,B-Graffiti,2015-02-24,Yes,Drummond Street South,Major,143.8460693921,-37.5689724028
107523,B-Graffiti,2015-02-24,Yes,Drummond Street South,Minor,143.8460693921,-37.5689724028
113176,B-Graffiti,2015-01-28,No,Drummond Street South,No,143.8463996615,-37.5667980847
113176,B-Graffiti,2015-01-28,No,Drummond Street South,Major,143.8463996615,-37.5667980847
113176,B-Graffiti,2015-01-28,No,Drummond Street South,Minor,143.8463996615,-37.5667980847
113176,B-Graffiti,2015-01-28,Yes,Drummond Street South,No,143.8463996615,-37.5667980847
113176,B-Graffiti,2015-01-28,Yes,Drummond Street South,Major,143.8463996615,-37.5667980847
113176,B-Graffiti,2015-01-28,Yes,Drummond Street South,Minor,143.8463996615,-37.5667980847
22133,B-Graffiti,2015-01-28,No,Drummond Street South,No,143.8460179671,-37.5690548298
22133,B-Graffiti,2015-01-28,No,Drummond Street South,Major,143.8460179671,-37.5690548298
22133,B-Graffiti,2015-01-28,No,Drummond Street South,Minor,143.8460179671,-37.5690548298
22133,B-Graffiti,2015-01-28,Yes,Drummond Street South,No,143.8460179671,-37.5690548298
22133,B-Graffiti,2015-01-28,Yes,Drummond Street South,Major,143.8460179671,-37.5690548298
22133,B-Graffiti,2015-01-28,Yes,Drummond Street South,Minor,143.8460179671,-37.5690548298
113178,B-Graffiti,2015-01-28,No,Drummond Street South,No,143.846500788,-37.5652237301
113178,B-Graffiti,2015-01-28,No,Drummond Street South,Major,143.846500788,-37.5652237301
113178,B-Graffiti,2015-01-28,No,Drummond Street South,Minor,143.846500788,-37.5652237301
113178,B-Graffiti,2015-01-28,Yes,Drummond Street South,No,143.846500788,-37.5652237301
113178,B-Graffiti,2015-01-28,Yes,Drummond Street South,Major,143.846500788,-37.5652237301
113178,B-Graffiti,2015-01-28,Yes,Drummond Street South,Minor,143.846500788,-37.5652237301
115034,B-Graffiti,2014-12-16,No,Drummond Street South,No,143.8451678218,-37.5738096417
115034,B-Graffiti,2014-12-16,No,Drummond Street South,Major,143.8451678218,-37.5738096417
115034,B-Graffiti,2014-12-16,No,Drummond Street South,Minor,143.8451678218,-37.5738096417
115034,B-Graffiti,2014-12-16,Yes,Drummond Street South,No,143.8451678218,-37.5738096417
115034,B-Graffiti,2014-12-16,Yes,Drummond Street South,Major,143.8451678218,-37.5738096417
115034,B-Graffiti,2014-12-16,Yes,Drummond Street South,Minor,143.8451678218,-37.5738096417
113178,B-Graffiti,2014-12-16,No,Drummond Street South,No,143.8464895549,-37.5652884275
113178,B-Graffiti,2014-12-16,No,Drummond Street South,Major,143.8464895549,-37.5652884275
113178,B-Graffiti,2014-12-16,No,Drummond Street South,Minor,143.8464895549,-37.5652884275
113178,B-Graffiti,2014-12-16,Yes,Drummond Street South,No,143.8464895549,-37.5652884275
113178,B-Graffiti,2014-12-16,Yes,Drummond Street South,Major,143.8464895549,-37.5652884275
113178,B-Graffiti,2014-12-16,Yes,Drummond Street South,Minor,143.8464895549,-37.5652884275
113176,B-Graffiti,2014-07-22,No,Drummond Street South,No,143.8464381313,-37.566803554
113176,B-Graffiti,2014-07-22,No,Drummond Street South,Major,143.8464381313,-37.566803554
113176,B-Graffiti,2014-07-22,No,Drummond Street South,Minor,143.8464381313,-37.566803554
113176,B-Graffiti,2014-07-22,Yes,Drummond Street South,No,143.8464381313,-37.566803554
113176,B-Graffiti,2014-07-22,Yes,Drummond Street South,Major,143.8464381313,-37.566803554
113176,B-Graffiti,2014-07-22,Yes,Drummond Street South,Minor,143.8464381313,-37.566803554
22133,B-Graffiti,2014-07-22,No,Drummond Street South,No,143.8460714379,-37.5689547826
22133,B-Graffiti,2014-07-22,No,Drummond Street South,Major,143.8460714379,-37.5689547826
22133,B-Graffiti,2014-07-22,No,Drummond Street South,Minor,143.8460714379,-37.5689547826
22133,B-Graffiti,2014-07-22,Yes,Drummond Street South,No,143.8460714379,-37.5689547826
22133,B-Graffiti,2014-07-22,Yes,Drummond Street South,Major,143.8460714379,-37.5689547826
22133,B-Graffiti,2014-07-22,Yes,Drummond Street South,Minor,143.8460714379,-37.5689547826
113177,B-Graffiti,2014-07-22,No,Drummond Street South,No,143.8458090918,-37.56973522
113177,B-Graffiti,2014-07-22,No,Drummond Street South,Major,143.8458090918,-37.56973522
113177,B-Graffiti,2014-07-22,No,Drummond Street South,Minor,143.8458090918,-37.56973522
113177,B-Graffiti,2014-07-22,Yes,Drummond Street South,No,143.8458090918,-37.56973522
113177,B-Graffiti,2014-07-22,Yes,Drummond Street South,Major,143.8458090918,-37.56973522
113177,B-Graffiti,2014-07-22,Yes,Drummond Street South,Minor,143.8458090918,-37.56973522
1222,B-Graffiti,2014-03-04,No,Dundas Street,No,143.7950247608,-37.4780416796
1222,B-Graffiti,2014-03-04,No,Dundas Street,Major,143.7950247608,-37.4780416796
1222,B-Graffiti,2014-03-04,No,Dundas Street,Minor,143.7950247608,-37.4780416796
1222,B-Graffiti,2014-03-04,Yes,Dundas Street,No,143.7950247608,-37.4780416796
1222,B-Graffiti,2014-03-04,Yes,Dundas Street,Major,143.7950247608,-37.4780416796
1222,B-Graffiti,2014-03-04,Yes,Dundas Street,Minor,143.7950247608,-37.4780416796
22182,B-Graffiti,2014-07-23,No,Dyte Parade,No,143.8763625269,-37.5590504661
22182,B-Graffiti,2014-07-23,No,Dyte Parade,Major,143.8763625269,-37.5590504661
22182,B-Graffiti,2014-07-23,No,Dyte Parade,Minor,143.8763625269,-37.5590504661
22182,B-Graffiti,2014-07-23,Yes,Dyte Parade,No,143.8763625269,-37.5590504661
22182,B-Graffiti,2014-07-23,Yes,Dyte Parade,Major,143.8763625269,-37.5590504661
22182,B-Graffiti,2014-07-23,Yes,Dyte Parade,Minor,143.8763625269,-37.5590504661
22219,B-Graffiti,2014-12-03,No,Ebden Street,No,143.864549835,-37.5584534099
22219,B-Graffiti,2014-12-03,No,Ebden Street,Major,143.864549835,-37.5584534099
22219,B-Graffiti,2014-12-03,No,Ebden Street,Minor,143.864549835,-37.5584534099
22219,B-Graffiti,2014-12-03,Yes,Ebden Street,No,143.864549835,-37.5584534099
22219,B-Graffiti,2014-12-03,Yes,Ebden Street,Major,143.864549835,-37.5584534099
22219,B-Graffiti,2014-12-03,Yes,Ebden Street,Minor,143.864549835,-37.5584534099
113181,B-Graffiti,2014-07-16,No,Elaine Avenue,No,143.7948240634,-37.5466835444
113181,B-Graffiti,2014-07-16,No,Elaine Avenue,Major,143.7948240634,-37.5466835444
113181,B-Graffiti,2014-07-16,No,Elaine Avenue,Minor,143.7948240634,-37.5466835444
113181,B-Graffiti,2014-07-16,Yes,Elaine Avenue,No,143.7948240634,-37.5466835444
113181,B-Graffiti,2014-07-16,Yes,Elaine Avenue,Major,143.7948240634,-37.5466835444
113181,B-Graffiti,2014-07-16,Yes,Elaine Avenue,Minor,143.7948240634,-37.5466835444
113181,B-Graffiti,2014-08-12,No,Elaine Avenue,No,143.7949255994,-37.5467174528
113181,B-Graffiti,2014-08-12,No,Elaine Avenue,Major,143.7949255994,-37.5467174528
113181,B-Graffiti,2014-08-12,No,Elaine Avenue,Minor,143.7949255994,-37.5467174528
113181,B-Graffiti,2014-08-12,Yes,Elaine Avenue,No,143.7949255994,-37.5467174528
113181,B-Graffiti,2014-08-12,Yes,Elaine Avenue,Major,143.7949255994,-37.5467174528
113181,B-Graffiti,2014-08-12,Yes,Elaine Avenue,Minor,143.7949255994,-37.5467174528
113181,B-Graffiti,2014-09-03,No,Elaine Avenue,No,143.7948726155,-37.5466472522
113181,B-Graffiti,2014-09-03,No,Elaine Avenue,Major,143.7948726155,-37.5466472522
113181,B-Graffiti,2014-09-03,No,Elaine Avenue,Minor,143.7948726155,-37.5466472522
113181,B-Graffiti,2014-09-03,Yes,Elaine Avenue,No,143.7948726155,-37.5466472522
113181,B-Graffiti,2014-09-03,Yes,Elaine Avenue,Major,143.7948726155,-37.5466472522
113181,B-Graffiti,2014-09-03,Yes,Elaine Avenue,Minor,143.7948726155,-37.5466472522
118675,B-Graffiti,2014-09-16,No,Elaine Avenue,No,143.7948429541,-37.5467802335
118675,B-Graffiti,2014-09-16,No,Elaine Avenue,Major,143.7948429541,-37.5467802335
118675,B-Graffiti,2014-09-16,No,Elaine Avenue,Minor,143.7948429541,-37.5467802335
118675,B-Graffiti,2014-09-16,Yes,Elaine Avenue,No,143.7948429541,-37.5467802335
118675,B-Graffiti,2014-09-16,Yes,Elaine Avenue,Major,143.7948429541,-37.5467802335
118675,B-Graffiti,2014-09-16,Yes,Elaine Avenue,Minor,143.7948429541,-37.5467802335
118676,B-Graffiti,2014-06-17,No,Elaine Avenue,No,143.7948979625,-37.5460504963
118676,B-Graffiti,2014-06-17,No,Elaine Avenue,Major,143.7948979625,-37.5460504963
118676,B-Graffiti,2014-06-17,No,Elaine Avenue,Minor,143.7948979625,-37.5460504963
118676,B-Graffiti,2014-06-17,Yes,Elaine Avenue,No,143.7948979625,-37.5460504963
118676,B-Graffiti,2014-06-17,Yes,Elaine Avenue,Major,143.7948979625,-37.5460504963
118676,B-Graffiti,2014-06-17,Yes,Elaine Avenue,Minor,143.7948979625,-37.5460504963
118676,B-Graffiti,2014-05-06,No,Elaine Avenue,No,143.7949378362,-37.5467450965
118676,B-Graffiti,2014-05-06,No,Elaine Avenue,Major,143.7949378362,-37.5467450965
118676,B-Graffiti,2014-05-06,No,Elaine Avenue,Minor,143.7949378362,-37.5467450965
118676,B-Graffiti,2014-05-06,Yes,Elaine Avenue,No,143.7949378362,-37.5467450965
118676,B-Graffiti,2014-05-06,Yes,Elaine Avenue,Major,143.7949378362,-37.5467450965
118676,B-Graffiti,2014-05-06,Yes,Elaine Avenue,Minor,143.7949378362,-37.5467450965
118798,B-Graffiti,2014-04-30,No,Elaine Avenue,No,143.7949515761,-37.5466554738
118798,B-Graffiti,2014-04-30,No,Elaine Avenue,Major,143.7949515761,-37.5466554738
118798,B-Graffiti,2014-04-30,No,Elaine Avenue,Minor,143.7949515761,-37.5466554738
118798,B-Graffiti,2014-04-30,Yes,Elaine Avenue,No,143.7949515761,-37.5466554738
118798,B-Graffiti,2014-04-30,Yes,Elaine Avenue,Major,143.7949515761,-37.5466554738
118798,B-Graffiti,2014-04-30,Yes,Elaine Avenue,Minor,143.7949515761,-37.5466554738
113181,B-Graffiti,2013-09-04,No,Elaine Avenue,No,143.7950836085,-37.5463092143
113181,B-Graffiti,2013-09-04,No,Elaine Avenue,Major,143.7950836085,-37.5463092143
113181,B-Graffiti,2013-09-04,No,Elaine Avenue,Minor,143.7950836085,-37.5463092143
113181,B-Graffiti,2013-09-04,Yes,Elaine Avenue,No,143.7950836085,-37.5463092143
113181,B-Graffiti,2013-09-04,Yes,Elaine Avenue,Major,143.7950836085,-37.5463092143
113181,B-Graffiti,2013-09-04,Yes,Elaine Avenue,Minor,143.7950836085,-37.5463092143
113181,B-Graffiti,2013-09-04,No,Elaine Avenue,No,143.7948474842,-37.5458413796
113181,B-Graffiti,2013-09-04,No,Elaine Avenue,Major,143.7948474842,-37.5458413796
113181,B-Graffiti,2013-09-04,No,Elaine Avenue,Minor,143.7948474842,-37.5458413796
113181,B-Graffiti,2013-09-04,Yes,Elaine Avenue,No,143.7948474842,-37.5458413796
113181,B-Graffiti,2013-09-04,Yes,Elaine Avenue,Major,143.7948474842,-37.5458413796
113181,B-Graffiti,2013-09-04,Yes,Elaine Avenue,Minor,143.7948474842,-37.5458413796
113181,B-Graffiti,2013-12-17,No,Elaine Avenue,No,143.7949240255,-37.5467389358
113181,B-Graffiti,2013-12-17,No,Elaine Avenue,Major,143.7949240255,-37.5467389358
113181,B-Graffiti,2013-12-17,No,Elaine Avenue,Minor,143.7949240255,-37.5467389358
113181,B-Graffiti,2013-12-17,Yes,Elaine Avenue,No,143.7949240255,-37.5467389358
113181,B-Graffiti,2013-12-17,Yes,Elaine Avenue,Major,143.7949240255,-37.5467389358
113181,B-Graffiti,2013-12-17,Yes,Elaine Avenue,Minor,143.7949240255,-37.5467389358
113181,B-Graffiti,2013-11-19,No,Elaine Avenue,No,143.7949290797,-37.546713676
113181,B-Graffiti,2013-11-19,No,Elaine Avenue,Major,143.7949290797,-37.546713676
113181,B-Graffiti,2013-11-19,No,Elaine Avenue,Minor,143.7949290797,-37.546713676
113181,B-Graffiti,2013-11-19,Yes,Elaine Avenue,No,143.7949290797,-37.546713676
113181,B-Graffiti,2013-11-19,Yes,Elaine Avenue,Major,143.7949290797,-37.546713676
113181,B-Graffiti,2013-11-19,Yes,Elaine Avenue,Minor,143.7949290797,-37.546713676
113181,B-Graffiti,2015-04-22,No,Elaine Avenue,No,143.7948630046,-37.5465929644
113181,B-Graffiti,2015-04-22,No,Elaine Avenue,Major,143.7948630046,-37.5465929644
113181,B-Graffiti,2015-04-22,No,Elaine Avenue,Minor,143.7948630046,-37.5465929644
113181,B-Graffiti,2015-04-22,Yes,Elaine Avenue,No,143.7948630046,-37.5465929644
113181,B-Graffiti,2015-04-22,Yes,Elaine Avenue,Major,143.7948630046,-37.5465929644
113181,B-Graffiti,2015-04-22,Yes,Elaine Avenue,Minor,143.7948630046,-37.5465929644
22318,B-Graffiti,2015-04-15,No,Elsworth Street West,No,143.8586277166,-37.582076945
22318,B-Graffiti,2015-04-15,No,Elsworth Street West,Major,143.8586277166,-37.582076945
22318,B-Graffiti,2015-04-15,No,Elsworth Street West,Minor,143.8586277166,-37.582076945
22318,B-Graffiti,2015-04-15,Yes,Elsworth Street West,No,143.8586277166,-37.582076945
22318,B-Graffiti,2015-04-15,Yes,Elsworth Street West,Major,143.8586277166,-37.582076945
22318,B-Graffiti,2015-04-15,Yes,Elsworth Street West,Minor,143.8586277166,-37.582076945
22319,B-Graffiti,2015-04-28,No,Elsworth Street West,No,143.8586463184,-37.5820896497
22319,B-Graffiti,2015-04-28,No,Elsworth Street West,Major,143.8586463184,-37.5820896497
22319,B-Graffiti,2015-04-28,No,Elsworth Street West,Minor,143.8586463184,-37.5820896497
22319,B-Graffiti,2015-04-28,Yes,Elsworth Street West,No,143.8586463184,-37.5820896497
22319,B-Graffiti,2015-04-28,Yes,Elsworth Street West,Major,143.8586463184,-37.5820896497
22319,B-Graffiti,2015-04-28,Yes,Elsworth Street West,Minor,143.8586463184,-37.5820896497
22318,B-Graffiti,2015-03-11,No,Elsworth Street West,No,143.8587469805,-37.5820572945
22318,B-Graffiti,2015-03-11,No,Elsworth Street West,Major,143.8587469805,-37.5820572945
22318,B-Graffiti,2015-03-11,No,Elsworth Street West,Minor,143.8587469805,-37.5820572945
22318,B-Graffiti,2015-03-11,Yes,Elsworth Street West,No,143.8587469805,-37.5820572945
22318,B-Graffiti,2015-03-11,Yes,Elsworth Street West,Major,143.8587469805,-37.5820572945
22318,B-Graffiti,2015-03-11,Yes,Elsworth Street West,Minor,143.8587469805,-37.5820572945
22318,B-Graffiti,2015-03-10,No,Elsworth Street West,No,143.8588004972,-37.5821184411
22318,B-Graffiti,2015-03-10,No,Elsworth Street West,Major,143.8588004972,-37.5821184411
22318,B-Graffiti,2015-03-10,No,Elsworth Street West,Minor,143.8588004972,-37.5821184411
22318,B-Graffiti,2015-03-10,Yes,Elsworth Street West,No,143.8588004972,-37.5821184411
22318,B-Graffiti,2015-03-10,Yes,Elsworth Street West,Major,143.8588004972,-37.5821184411
22318,B-Graffiti,2015-03-10,Yes,Elsworth Street West,Minor,143.8588004972,-37.5821184411
22319,B-Graffiti,2014-10-29,No,Elsworth Street West,No,143.8587558685,-37.5821090705
22319,B-Graffiti,2014-10-29,No,Elsworth Street West,Major,143.8587558685,-37.5821090705
22319,B-Graffiti,2014-10-29,No,Elsworth Street West,Minor,143.8587558685,-37.5821090705
22319,B-Graffiti,2014-10-29,Yes,Elsworth Street West,No,143.8587558685,-37.5821090705
22319,B-Graffiti,2014-10-29,Yes,Elsworth Street West,Major,143.8587558685,-37.5821090705
22319,B-Graffiti,2014-10-29,Yes,Elsworth Street West,Minor,143.8587558685,-37.5821090705
